lat,lon,weight
13.038567862711865,77.64514127898305,0.14095873757929048
13.047152088135594,77.49239405084745,0.09787094546276838
13.047152088135594,77.5008800079661,0.5070289714066948
13.047152088135594,77.50936596508474,0.4267626307859439
13.047152088135594,77.55179575067797,0.23043742257166278
13.047152088135594,77.5602817077966,0.11768585943571443
13.047152088135594,77.56876766491526,0.11907257463075786
13.047152088135594,77.5772536220339,0.13160465011633474
13.047152088135594,77.58573957915254,0.19619519725919937
13.047152088135594,77.59422553627118,0.3244744162574406
13.047152088135594,77.60271149338983,0.08216539575553179
13.047152088135594,77.64514127898305,0.24380205701354485
13.055736313559322,77.46693617949153,0.1328147484719709
13.055736313559322,77.47542213661016,0.33218813140397624
13.055736313559322,77.48390809372881,0.08106531312224792
13.055736313559322,77.59422553627118,0.2758296296840869
13.055736313559322,77.64514127898305,0.12305260776671513
13.064320538983052,77.44996426525424,0.12958608458952767
13.064320538983052,77.45845022237287,0.2460963772189205
13.064320538983052,77.59422553627118,0.23501184191812127
13.07290476440678,77.4414783081356,0.1150866942292938
13.07290476440678,77.59422553627118,0.33602352731022694
13.08148898983051,77.59422553627118,0.29103068489713085
13.090073215254238,77.59422553627118,0.30120984318922533
13.098657440677966,77.58573957915254,0.10729919472674468
13.098657440677966,77.59422553627118,0.31982036526496677
13.098657440677966,77.60271149338983,0.15592117459286822
13.107241666101695,77.60271149338983,0.3515650450669634
13.115825891525425,77.5772536220339,0.08912602680336103
13.115825891525425,77.61119745050847,0.13713791436044426
13.124410116949154,77.61119745050847,0.3062033370422472
13.14157856779661,77.61968340762712,0.09822078603046804
13.150162793220339,77.61968340762712,0.08913661924655773
13.175915469491526,77.6366553218644,0.08729098460261871
13.193083920338983,77.64514127898305,0.09226874367200148
